Geolocation,Commodity,Period_Raw,Farmgate_Price_PHP,Year,Month,Date,price_lag_1m,mom_pct_change,rolling_12m_mean,rolling_12m_std,z_score,is_surge
....Quezon,Squash fruit,2011 September,13.34,2011,September,2011-09-01,12.47,6.9767441860465045,11.33,2.030060455884373,0.9901182963166315,False
....Quezon,Squash fruit,2011 October,16.9,2011,October,2011-10-01,13.34,26.68665667166416,12.125,2.195290413589969,2.17511085113856,True
....Quezon,Squash fruit,2011 November,15.9,2011,November,2011-11-01,16.9,-5.9171597633136,12.664166666666667,2.266585170103553,1.427624858758561,False
....Quezon,Squash fruit,2011 December,13.39,2011,December,2011-12-01,15.9,-15.786163522012577,13.001666666666667,2.014072461156226,0.19281001097170142,False
....Quezon,Squash fruit,2012 January,12.22,2012,January,2012-01-01,13.39,-8.737864077669903,13.091666666666667,1.9463104177967763,-0.4478559322789799,False
....Quezon,Squash fruit,2012 February,11.82,2012,February,2012-02-01,12.22,-3.2733224222585955,13.153333333333334,1.8876167433292674,-0.70635807721311,False
....Quezon,Squash fruit,2012 March,11.81,2012,March,2012-03-01,11.82,-0.08460236886632645,12.968333333333334,1.9026146284107153,-0.6088113252345315,False
....Quezon,Squash fruit,2012 April,12.91,2012,April,2012-04-01,11.81,9.31414055884843,12.906666666666666,1.8904657114215602,0.00176323395510163,False
....Quezon,Squash fruit,2012 May,13.29,2012,May,2012-05-01,12.91,2.9434546862896904,13.147499999999999,1.7183508214141157,0.08292835096545058,False
....Quezon,Squash fruit,2012 June,12.61,2012,June,2012-06-01,13.29,-5.11662904439428,13.3025,1.5589222675822094,-0.44421714565282644,False
....Quezon,Squash fruit,2012 July,11.91,2012,July,2012-07-01,12.61,-5.551149881046783,13.214166666666666,1.6087118411570198,-0.8106900398822706,False
....Quezon,Squash fruit,2012 August,12.37,2012,August,2012-08-01,11.91,3.862300587741386,13.205833333333333,1.613169992357422,-0.5181309702592968,False
....Quezon,Squash fruit,2012 September,12.16,2012,September,2012-09-01,12.37,-1.6976556184316822,13.1075,1.6399896063972266,-0.5777475639504164,False
....Quezon,Squash fruit,2012 October,12.37,2012,October,2012-10-01,12.16,1.7269736842105188,12.729999999999999,1.1296016997154452,-0.3186964043084266,False
....Quezon,Squash fruit,2012 November,12.91,2012,November,2012-11-01,12.37,4.365400161681495,12.480833333333335,0.5456015584710907,0.7865935498228699,False
....Quezon,Squash fruit,2012 December,11.95,2012,December,2012-12-01,12.91,-7.43609604957398,12.360833333333332,0.4821251880681192,-0.8521299934142547,False
....Quezon,Squash fruit,2013 January,14.78,2013,January,2013-01-01,11.95,23.682008368200837,12.574166666666665,0.8444089738696152,2.612280780514225,True
....Quezon,Squash fruit,2013 February,11.05,2013,February,2013-02-01,14.78,-25.236806495263863,12.51,0.9316749335568727,-1.5670701737419617,False
....Quezon,Squash fruit,2013 March,10.98,2013,March,2013-03-01,11.05,-0.6334841628959301,12.440833333333332,1.015412664283788,-1.4386597535335224,False
....Quezon,Squash fruit,2013 April,9.86,2013,April,2013-04-01,10.98,-10.200364298724963,12.186666666666667,1.2434214770933438,-1.8711810190906046,False
....Quezon,Squash fruit,2013 May,7.62,2013,May,2013-05-01,9.86,-22.71805273833671,11.714166666666669,1.7571953807305072,-2.3299439046810084,False
....Quezon,Squash fruit,2013 June,8.76,2013,June,2013-06-01,7.62,14.960629921259837,11.393333333333333,1.9224621208389605,-1.3697712453154338,False
....Quezon,Squash fruit,2013 July,10.78,2013,July,2013-07-01,8.76,23.059360730593603,11.299166666666666,1.922528913759804,-0.2700436196048443,False
....Quezon,Squash fruit,2013 August,10.11,2013,August,2013-08-01,10.78,-6.215213358070501,11.110833333333332,1.9187849296001454,-0.5215974536249333,False
....Quezon,Squash fruit,2013 September,9.8,2013,September,2013-09-01,10.11,-3.0662710187932616,10.914166666666667,1.9224154235248139,-0.5795660256531876,False
....Quezon,Squash fruit,2013 October,11.33,2013,October,2013-10-01,9.8,15.612244897959176,10.8275,1.8736407194162317,0.26819442745488736,False
....Quezon,Squash fruit,2013 November,15.28,2013,November,2013-11-01,11.33,34.86319505736981,11.024999999999999,2.20816048494505,1.9269432765462637,False
....Quezon,Squash fruit,2013 December,13.6,2013,December,2013-12-01,15.28,-10.994764397905758,11.1625,2.319557657673712,1.0508469112359002,False
....Quezon,Squash fruit,2014 January,13.79,2014,January,2014-01-01,13.6,1.3970588235294081,11.079999999999998,2.1933701756139468,1.2355415561540788,False
....Quezon,Squash fruit,2014 February,12.66,2014,February,2014-02-01,13.79,-8.194343727338644,11.214166666666666,2.2401114352692972,0.6454292007841665,False
....Quezon,Squash fruit,2014 March,10.31,2014,March,2014-03-01,12.66,-18.562401263823062,11.158333333333333,2.2547801075345157,-0.37623772291522517,False
....Quezon,Squash fruit,2014 April,10.82,2014,April,2014-04-01,10.31,4.946653734238601,11.238333333333332,2.2213093326943865,-0.18832736493566365,False
....Quezon,Squash fruit,2014 May,8.68,2014,May,2014-05-01,10.82,-19.778188539741226,11.326666666666666,2.080984615439768,-1.271833845877498,False
....Quezon,Squash fruit,2014 June,9.1,2014,June,2014-06-01,8.68,4.838709677419354,11.354999999999999,2.044862742670927,-1.1027635023828533,False
....Quezon,Squash fruit,2014 July,11.76,2014,July,2014-07-01,9.1,29.230769230769234,11.436666666666666,2.0393730468559337,0.15854545779734197,False
....Quezon,Squash fruit,2014 August,11.78,2014,August,2014-08-01,11.76,0.1700680272108807,11.575833333333334,1.9971546047193107,0.10222877396883365,False
....Quezon,Squash fruit,2014 September,10.12,2014,September,2014-09-01,11.78,-14.09168081494058,11.602500000000001,1.9732811853265282,-0.75128674566199,False
....Quezon,Squash fruit,2014 October,9.79,2014,October,2014-10-01,10.12,-3.2608695652173925,11.474166666666667,2.04151217721007,-0.8249603825377371,False
....Quezon,Squash fruit,2014 November,10.2,2014,November,2014-11-01,9.79,4.1879468845761,11.050833333333332,1.6742458727511547,-0.5081889985102521,False
....Quezon,Squash fruit,2014 December,9.22,2014,December,2014-12-01,10.2,-9.60784313725489,10.685833333333333,1.5400440273124139,-0.9518126153129601,False
....Quezon,Squash fruit,2015 January,8.34,2015,January,2015-01-01,9.22,-9.544468546637752,10.231666666666667,1.330788100975134,-1.421463466107452,False
....Quezon,Squash fruit,2015 February,11.79,2015,February,2015-02-01,8.34,41.366906474820134,10.159166666666666,1.2041402691874485,1.3543549493895894,True
....Quezon,Squash fruit,2015 March,12.54,2015,March,2015-03-01,11.79,6.361323155216285,10.344999999999999,1.387630419750956,1.5818332956364178,False
....Quezon,Squash fruit,2015 April,11.36,2015,April,2015-04-01,12.54,-9.409888357256776,10.39,1.412959498872695,0.6865023383712671,False
....Quezon,Squash fruit,2015 May,9.04,2015,May,2015-05-01,11.36,-20.422535211267608,10.42,1.3767088554691966,-1.0023905886257138,False
....Quezon,Squash fruit,2015 June,10.58,2015,June,2015-06-01,9.04,17.035398230088507,10.543333333333333,1.3125016594506225,0.02793647261521539,False
....Quezon,Squash fruit,2015 July,13.16,2015,July,2015-07-01,10.58,24.38563327032136,10.659999999999998,1.4817863911815832,1.6871527602615453,False
....Quezon,Squash fruit,2015 August,11.01,2015,August,2015-08-01,13.16,-16.337386018237083,10.595833333333333,1.4450948904567733,0.28660170996504913,False
....Quezon,Squash fruit,2015 September,10.54,2015,September,2015-09-01,11.01,-4.268846503178934,10.630833333333333,1.437589259415884,-0.06318448245101753,False
....Quezon,Squash fruit,2015 October,9.31,2015,October,2015-10-01,10.54,-11.669829222011373,10.590833333333332,1.4694368638936917,-0.8716491091283766,False
....Quezon,Squash fruit,2015 November,9.75,2015,November,2015-11-01,9.31,4.726100966702465,10.553333333333333,1.4859666785284926,-0.5406132889391903,False
....Quezon,Squash fruit,2015 December,10.79,2015,December,2015-12-01,9.75,10.666666666666657,10.684166666666664,1.425797756494333,0.07422745115937866,False
....Quezon,Squash fruit,2016 January,10.7,2016,January,2016-01-01,10.79,-0.8341056533827604,10.880833333333333,1.2211355247051818,-0.1480862112966475,False
....Quezon,Squash fruit,2016 February,11.12,2016,February,2016-02-01,10.7,3.925233644859813,10.825000000000001,1.1907255236734045,0.24774811166381916,False
....Quezon,Squash fruit,2016 March,10.17,2016,March,2016-03-01,11.12,-8.543165467625894,10.6275,1.070930988354625,-0.4271983955781326,False
....Quezon,Squash fruit,2016 April,6.21,2016,April,2016-04-01,10.17,-38.93805309734513,10.198333333333332,1.634385251865418,-2.440265126463432,False
....Quezon,Squash fruit,2016 May,11.43,2016,May,2016-05-01,6.21,84.05797101449275,10.397499999999999,1.625999692496906,0.6349939700262061,True
....Quezon,Squash fruit,2016 June,12.09,2016,June,2016-06-01,11.43,5.774278215223099,10.523333333333333,1.6982308084556441,0.9225287039112069,False
....Quezon,Squash fruit,2016 July,14.01,2016,July,2016-07-01,12.09,15.88089330024814,10.594166666666666,1.830759694937075,1.8658010348270961,False
....Quezon,Squash fruit,2016 August,11.5,2016,August,2016-08-01,14.01,-17.915774446823697,10.635,1.8462763508306101,0.4685105778508459,False
....Quezon,Squash fruit,2016 October,12.92,2016,October,2016-10-01,11.5,12.347826086956522,10.833333333333334,1.959505194190777,1.064894685072985,False
....Quezon,Squash fruit,2016 November,18.54,2016,November,2016-11-01,12.92,43.49845201238389,11.6025,2.895278680259235,2.3961423980709298,True
....Quezon,Squash fruit,2016 December,14.38,2016,December,2016-12-01,18.54,-22.43797195253505,11.988333333333335,2.934208374992956,0.815097757558683,False
....Quezon,Squash fruit,2017 January,20.13,2017,January,2017-01-01,14.38,39.98609179415854,12.766666666666667,3.7207827459318628,1.9789742739976073,True
....Quezon,Squash fruit,2017 February,14.57,2017,February,2017-02-01,20.13,-27.620466964729257,13.089166666666666,3.6929821857466942,0.4009857775779985,False
....Quezon,Squash fruit,2017 March,14.65,2017,March,2017-03-01,14.57,0.5490734385724095,13.383333333333333,3.6623324245457014,0.3458633788066884,False
....Quezon,Squash fruit,2017 April,10.85,2017,April,2017-04-01,14.65,-25.938566552901026,13.44,3.613021903161851,-0.7168514527225596,False
....Quezon,Squash fruit,2017 May,10.79,2017,May,2017-05-01,10.85,-0.5529953917050737,13.821666666666665,2.9633329924668326,-1.0230597352283886,False
....Quezon,Squash fruit,2017 June,11.41,2017,June,2017-06-01,10.79,5.746061167747924,13.82,2.964805681199484,-0.8128694623335234,False
....Quezon,Squash fruit,2017 July,11.71,2017,July,2017-07-01,11.41,2.629272567922881,13.788333333333334,2.986910332322238,-0.6958137681078252,False
....Quezon,Squash fruit,2017 August,10.46,2017,August,2017-08-01,11.71,-10.67463706233988,13.4925,3.135086268205537,-0.9672780078666682,False
....Quezon,Squash fruit,2017 September,16.48,2017,September,2017-09-01,10.46,57.55258126195027,13.907499999999999,3.176688169662351,0.8098056411603761,True
....Quezon,Squash fruit,2017 October,17.24,2017,October,2017-10-01,16.48,4.611650485436881,14.2675,3.297106513844581,0.9015480657110843,False
....Quezon,Squash fruit,2017 November,15.69,2017,November,2017-11-01,17.24,-8.990719257540599,14.030000000000001,3.0551357654700966,0.5433473755116649,False
....Quezon,Squash fruit,2017 December,15.58,2017,December,2017-12-01,15.69,-0.7010834926704871,14.13,3.087105145896101,0.46969569595890925,False
....Quezon,Squash fruit,2018 January,19.83,2018,January,2018-01-01,15.58,27.278562259306792,14.104999999999999,3.0348715713429226,1.886406019305358,False
....Quezon,Squash fruit,2018 February,23.43,2018,February,2018-02-01,19.83,18.15431164901665,14.843333333333334,4.062160941561956,2.11381744598356,True
....Quezon,Squash fruit,2018 March,13.69,2018,March,2018-03-01,23.43,-41.57063593683312,14.763333333333334,4.075744958862977,-0.26334654012128506,False
....Quezon,Squash fruit,2018 April,17.86,2018,April,2018-04-01,13.69,30.460189919649377,15.347499999999998,3.964717403663102,0.6337147756555459,False
....Quezon,Squash fruit,2018 May,16.51,2018,May,2018-05-01,17.86,-7.558790593505027,15.824166666666668,3.702123366966911,0.18525404621921746,False
....Quezon,Squash fruit,2018 June,14.37,2018,June,2018-06-01,16.51,-12.961841308298014,16.070833333333333,3.4727836838984807,-0.4897608052062749,False
....Quezon,Squash fruit,2018 July,23.39,2018,July,2018-07-01,14.37,62.769659011830214,17.044166666666666,3.7640318285132217,1.6859138345384064,True
....Quezon,Squash fruit,2018 August,17.52,2018,August,2018-08-01,23.39,-25.096194955109024,17.6325,3.141638614134057,-0.03580933831595699,False
....Quezon,Squash fruit,2018 September,9.96,2018,September,2018-09-01,17.52,-43.150684931506845,17.089166666666667,3.8443026518196843,-1.8544759121116818,False
....Quezon,Squash fruit,2018 October,11.08,2018,October,2018-10-01,9.96,11.244979919678705,16.575833333333332,4.215668734469997,-1.303668214818658,False
....Quezon,Squash fruit,2018 November,11.42,2018,November,2018-11-01,11.08,3.0685920577617316,16.22,4.469787466983189,-1.0738765624665554,False
....Quezon,Squash fruit,2018 December,12.27,2018,December,2018-12-01,11.42,7.443082311733798,15.944166666666668,4.612718501024853,-0.7965295662092414,False
....Quezon,Squash fruit,2019 January,14.27,2019,January,2019-01-01,12.27,16.299918500407497,15.480833333333335,4.463751904015955,-0.2712591020670237,False
....Quezon,Squash fruit,2019 February,12.42,2019,February,2019-02-01,14.27,-12.96426068675543,14.563333333333333,3.7568563583093932,-0.5705124521443894,False
....Quezon,Squash fruit,2019 March,13.97,2019,March,2019-03-01,12.42,12.479871175523355,14.586666666666666,3.7518052220554368,-0.16436532020412906,False
....Quezon,Squash fruit,2019 April,23.91,2019,April,2019-04-01,13.97,71.15246957766642,15.090833333333334,4.552682442719066,1.9371363537052377,True
....Quezon,Squash fruit,2019 May,12.1,2019,May,2019-05-01,23.91,-49.3935591802593,14.723333333333331,4.605396702552214,-0.5696215771986668,False
....Quezon,Squash fruit,2019 June,14.63,2019,June,2019-06-01,12.1,20.909090909090917,14.745000000000003,4.604194727735688,-0.0249772233366329,False
....Quezon,Squash fruit,2019 July,18.78,2019,July,2019-07-01,14.63,28.36637047163363,14.360833333333334,3.9652913645860415,1.1144620307436117,False
....Quezon,Squash fruit,2019 August,12.02,2019,August,2019-08-01,18.78,-35.99574014909479,13.902499999999998,3.8839673367225043,-0.48468481755785076,False
....Quezon,Squash fruit,2019 September,14.45,2019,September,2019-09-01,12.02,20.216306156405988,14.276666666666669,3.6805837811000846,0.047093978467057984,False
....Quezon,Squash fruit,2019 October,14.14,2019,October,2019-10-01,14.45,-2.1453287197231745,14.531666666666666,3.5423844905357047,-0.11056582584784157,False
....Quezon,Squash fruit,2019 November,14.36,2019,November,2019-11-01,14.14,1.5558698727015479,14.776666666666669,3.4066788234379577,-0.12230876118993139,False
....Quezon,Squash fruit,2019 December,16.41,2019,December,2019-12-01,14.36,14.2757660167131,15.121666666666668,3.338700981283628,0.38587862182195415,False
....Quezon,Squash fruit,2020 January,16.55,2020,January,2020-01-01,16.41,0.8531383302864142,15.311666666666666,3.350681974907453,0.3695765049046585,False
....Quezon,Squash fruit,2020 February,10.14,2020,February,2020-02-01,16.55,-38.73111782477341,15.121666666666668,3.585944362325911,-1.389220289919798,False
....Quezon,Squash fruit,2020 March,9.82,2020,March,2020-03-01,10.14,-3.155818540433928,14.775833333333333,3.8939941129276465,-1.272686395924558,False
....Quezon,Squash fruit,2020 April,10.75,2020,April,2020-04-01,9.82,9.47046843177189,13.679166666666667,2.782041298737102,-1.0528839625768145,False
....Quezon,Squash fruit,2020 May,12.92,2020,May,2020-05-01,10.75,20.186046511627907,13.747500000000002,2.7496086498396024,-0.3009519191206626,False
....Quezon,Squash fruit,2020 June,14.1,2020,June,2020-06-01,12.92,9.133126934984517,13.703333333333333,2.738378197312268,0.14485459570777948,False
....Quezon,Squash fruit,2020 July,12.79,2020,July,2020-07-01,14.1,-9.290780141843975,13.204166666666666,2.2270545502292953,-0.18597059808167896,False
....Quezon,Squash fruit,2020 August,8.66,2020,August,2020-08-01,12.79,-32.29085222830336,12.924166666666666,2.5737113574593384,-1.6568161982531233,False
....Quezon,Squash fruit,2020 September,9.92,2020,September,2020-09-01,8.66,14.549653579676672,12.546666666666667,2.6603257945848244,-0.9873477421499759,False
....Quezon,Squash fruit,2020 October,11.05,2020,October,2020-10-01,9.92,11.391129032258073,12.289166666666667,2.6415610341178457,-0.4691039316002357,False
....Quezon,Squash fruit,2020 November,14.07,2020,November,2020-11-01,11.05,27.33031674208144,12.264999999999999,2.6221486678607073,0.6883667665848326,False
....Quezon,Squash fruit,2020 December,33.29,2020,December,2020-12-01,14.07,136.60270078180525,13.671666666666667,6.583432143485556,2.9799552734429082,True
....Quezon,Squash fruit,2021 January,51.22,2021,January,2021-01-01,33.29,53.860018023430456,16.560833333333335,12.714281489249748,2.7260027785267993,True
....Quezon,Squash fruit,2021 February,23.35,2021,February,2021-02-01,51.22,-54.41233893010542,17.661666666666665,12.679640684135647,0.4486194423829686,False
....Quezon,Squash fruit,2021 March,12.57,2021,March,2021-03-01,23.35,-46.16702355460386,17.890833333333333,12.549209651559252,-0.42399748518602637,False
....Quezon,Squash fruit,2021 April,9.61,2021,April,2021-04-01,12.57,-23.548130469371525,17.795833333333334,12.61233772457699,-0.6490337883501198,False
....Quezon,Squash fruit,2021 May,14.21,2021,May,2021-05-01,9.61,47.86680541103019,17.903333333333332,12.57243545751313,-0.29376435025770936,True
....Quezon,Squash fruit,2021 June,15.22,2021,June,2021-06-01,14.21,7.1076706544686825,17.996666666666666,12.545763017727129,-0.2213230604422579,False
....Quezon,Squash fruit,2021 July,17.39,2021,July,2021-07-01,15.22,14.257555847568987,18.38,12.442059168949342,-0.07956882269702291,False
....Quezon,Squash fruit,2021 August,15.6,2021,August,2021-08-01,17.39,-10.29327199539966,18.958333333333332,12.105932304853559,-0.27741220161844915,False
....Quezon,Squash fruit,2021 September,21.23,2021,September,2021-09-01,15.6,36.08974358974359,19.900833333333335,11.774004075491778,0.11288994450353534,True
....Quezon,Squash fruit,2021 October,19.17,2021,October,2021-10-01,21.23,-9.703250117757884,20.5775,11.447910587447033,-0.12294819995741088,False
....Quezon,Squash fruit,2021 November,17.47,2021,November,2021-11-01,19.17,-8.86802295253001,20.860833333333336,11.313495126162254,-0.2997158080257705,False
....Quezon,Squash fruit,2021 December,11.69,2021,December,2021-12-01,17.47,-33.08528906697195,19.06083333333333,10.865654361195636,-0.6783607400265453,False
....Quezon,Squash fruit,2022 January,11.42,2022,January,2022-01-01,11.69,-2.3096663815226655,15.744166666666667,4.165375587852652,-1.0381216712550705,False
....Quezon,Squash fruit,2022 February,10.54,2022,February,2022-02-01,11.42,-7.705779334500883,14.676666666666668,3.6483354444392235,-1.133850417447704,False
....Quezon,Squash fruit,2022 March,19.15,2022,March,2022-03-01,10.54,81.6888045540797,15.225,3.794475649486433,1.0343985210528974,True
....Quezon,Squash fruit,2022 April,18.82,2022,April,2022-04-01,19.15,-1.7232375979112184,15.9925,3.473348201271039,0.8140560163145473,False
....Quezon,Squash fruit,2022 May,13.41,2022,May,2022-05-01,18.82,-28.746014877789587,15.925833333333332,3.5180610835911903,-0.7151192868900395,False
....Quezon,Squash fruit,2022 June,21.61,2022,June,2022-06-01,13.41,61.148396718866515,16.458333333333332,3.8677356150438746,1.3319593631552367,True
....Quezon,Squash fruit,2022 July,21.23,2022,July,2022-07-01,21.61,-1.758445164275794,16.778333333333332,4.103492599621882,1.0848482258934422,False
....Quezon,Squash fruit,2022 August,25.45,2022,August,2022-08-01,21.23,19.877531794630237,17.599166666666665,4.776355511234168,1.6436869732305057,False
....Quezon,Squash fruit,2022 September,13.63,2022,September,2022-09-01,25.45,-46.444007858546165,16.965833333333332,4.754971481289748,-0.7015464438555399,False
....Quezon,Squash fruit,2022 October,15.0,2022,October,2022-10-01,13.63,10.051357300073361,16.618333333333332,4.731561021160958,-0.34202947528218725,False
....Quezon,Squash fruit,2022 November,25.75,2022,November,2022-11-01,15.0,71.66666666666667,17.308333333333334,5.420610219478539,1.55732774076472,True
....Quezon,Squash fruit,2022 December,21.86,2022,December,2022-12-01,25.75,-15.106796116504857,18.155833333333334,5.254834065944052,0.7049064956537686,False
....Quezon,Squash fruit,2023 January,24.36,2023,January,2023-01-01,21.86,11.436413540713634,19.234166666666663,5.071423429971181,1.0107287242158884,False
....Quezon,Squash fruit,2023 February,24.06,2023,February,2023-02-01,24.36,-1.231527093596062,20.360833333333332,4.424932374076644,0.8359826442406537,False
....Quezon,Squash fruit,2023 March,20.95,2023,March,2023-03-01,24.06,-12.926018287614296,20.510833333333334,4.410640972452739,0.0995698061595901,False
....Quezon,Squash fruit,2023 April,15.37,2023,April,2023-04-01,20.95,-26.634844868735087,20.223333333333333,4.637482336811912,-1.0465448665557204,False
....Quezon,Squash fruit,2023 May,9.87,2023,May,2023-05-01,15.37,-35.7839947950553,19.92833333333333,5.18997606113473,-1.9380307760290882,False
....Quezon,Squash fruit,2023 June,10.23,2023,June,2023-06-01,9.87,3.6474164133738727,18.98,5.852210149709567,-1.4951616186295436,False
....Quezon,Squash fruit,2023 July,15.74,2023,July,2023-07-01,10.23,53.86119257086999,18.522499999999997,5.874872725894117,-0.47362728178532904,True
....Quezon,Squash fruit,2023 August,17.54,2023,August,2023-08-01,15.74,11.435832274459967,17.863333333333333,5.455743151334504,-0.05926476455443931,False
....Quezon,Squash fruit,2023 September,15.32,2023,September,2023-09-01,17.54,-12.656784492588363,18.004166666666666,5.357457772850739,-0.5010149926461115,False
....Quezon,Squash fruit,2023 October,17.53,2023,October,2023-10-01,15.32,14.425587467362929,18.215,5.277674246725112,-0.12979201973768145,False
....Quezon,Squash fruit,2023 November,17.52,2023,November,2023-11-01,17.53,-0.05704506560183435,17.529166666666665,4.714144014333757,-0.001944502891467338,False
....Quezon,Squash fruit,2023 December,12.71,2023,December,2023-12-01,17.52,-27.454337899543376,16.766666666666666,4.6898930659128,-0.8649806316803751,False
....Quezon,Squash fruit,2024 January,27.19,2024,January,2024-01-01,12.71,113.92604248623131,17.0025,5.154572771292055,1.9764004607207013,True
....Quezon,Squash fruit,2024 February,27.0,2024,February,2024-02-01,27.19,-0.6987863184994529,17.2475,5.5733719595950175,1.749838351127861,False
....Quezon,Squash fruit,2024 March,23.6,2024,March,2024-03-01,27.0,-12.592592592592588,17.468333333333334,5.782007882346336,1.0604735917756032,False
....Quezon,Squash fruit,2024 May,28.13,2024,May,2024-05-01,23.6,19.194915254237277,18.53166666666667,6.490887085099785,1.4787398405630674,False
....Quezon,Squash fruit,2024 June,5.0,2024,June,2024-06-01,28.13,-82.22538215428368,18.125833333333336,7.195660887372377,-1.8241317286599463,False
....Quezon,Squash fruit,2024 August,37.13,2024,August,2024-08-01,5.0,642.6,20.367500000000003,8.570913948295768,1.955742421534058,True
....Quezon,Squash fruit,2024 September,23.12,2024,September,2024-09-01,37.13,-37.732291947212495,20.9825,8.472898103525578,0.2522749564414783,False
....Quezon,Squash fruit,2024 October,15.7,2024,October,2024-10-01,23.12,-32.09342560553634,20.829166666666666,8.557091114002082,-0.5994054052169367,False
....Quezon,Squash fruit,2024 November,7.75,2024,November,2024-11-01,15.7,-50.63694267515923,20.198333333333334,9.251044986018249,-1.345613749813926,False
....Quezon,Squash fruit,2024 December,10.75,2024,December,2024-12-01,7.75,38.70967741935484,19.633333333333333,9.628180544945169,-0.9226388404190361,True
....Quezon,Squash fruit,2025 January,36.57,2025,January,2025-01-01,10.75,240.1860465116279,21.220833333333335,10.752856244935227,1.4274501878416144,True
....Quezon,Squash fruit,2025 February,35.0,2025,February,2025-02-01,36.57,-4.293136450642604,23.078333333333333,11.069575694696079,1.0769759379647101,False
....Quezon,Squash fruit,2025 March,22.78,2025,March,2025-03-01,35.0,-34.91428571428571,22.710833333333337,10.993605958451353,0.006291535909879703,False
....Quezon,Squash fruit,2025 April,36.9,2025,April,2025-04-01,22.78,61.98419666374011,23.535833333333333,11.693903196524976,1.1428319904886877,True
....Quezon,Squash fruit,2025 May,30.0,2025,May,2025-05-01,36.9,-18.699186991869915,24.069166666666664,11.842101670298947,0.5008260778750446,False
....Quezon,Squash fruit,2025 June,19.96,2025,June,2025-06-01,30.0,-33.46666666666666,23.388333333333332,11.822250080661341,-0.2899899181579103,False
....Quezon,Squash fruit,2025 July,30.0,2025,July,2025-07-01,19.96,50.300601202404806,25.471666666666664,10.40507553887511,0.43520427280078094,True
....Quezon,Squash fruit,2025 August,35.88,2025,August,2025-08-01,30.0,19.60000000000001,25.367500000000003,10.283296363078781,1.0222889265103894,False
....Quezon,Squash fruit,2025 September,34.88,2025,September,2025-09-01,35.88,-2.7870680044593086,26.3475,10.604971497111423,0.8045754769189225,False
....Quezon,Squash fruit,2025 October,59.0,2025,October,2025-10-01,34.88,69.15137614678898,29.955833333333334,13.597109624898795,2.1360544606834297,True
....Quezon,Squash fruit,2025 November,70.0,2025,November,2025-11-01,59.0,18.64406779661017,35.14333333333334,16.014793350543318,2.176529281627235,True
....Quezon,Squash fruit,2025 December,15.0,2025,December,2025-12-01,70.0,-78.57142857142857,35.4975,15.463810023876581,-1.325514214695554,False
....Quezon,Squash fruit,2026 January,25.0,2026,January,2026-01-01,15.0,66.66666666666666,34.53333333333334,15.748926274126728,-0.6053322726512007,True
....Quezon,Squash fruit,2026 February,35.22,2026,February,2026-02-01,25.0,40.879999999999995,34.55166666666667,15.74964694168981,0.042434813669646784,True
....Quezon,Squash fruit,2026 March,37.03,2026,March,2026-03-01,35.22,5.139125496876781,35.73916666666667,15.312541774834806,0.08429908974712054,False
....Quezon,Squash fruit,2026 April,37.1,2026,April,2026-04-01,37.03,0.18903591682419735,35.755833333333335,15.31402889708017,0.08777354905755402,False
....Quezon,Squash fruit,2026 May,42.14,2026,May,2026-05-01,37.1,13.584905660377355,36.767500000000005,15.300209817337342,0.35113897548726286,False
....Quezon,Squash fruit,2026 June,50.0,2026,June,2026-06-01,42.14,18.652112007593733,39.270833333333336,14.747781009255943,0.727510576671356,False
....Quezon,Tomato,2010 January,8.03,2010,January,2010-01-01,,,,,,False
....Quezon,Tomato,2010 February,6.45,2010,February,2010-02-01,8.03,-19.676214196762135,,,,False
....Quezon,Tomato,2010 March,6.7,2010,March,2010-03-01,6.45,3.875968992248062,,,,False
....Quezon,Tomato,2010 April,7.69,2010,April,2010-04-01,6.7,14.776119402985078,,,,False
....Quezon,Tomato,2010 May,11.68,2010,May,2010-05-01,7.69,51.885565669700895,,,,True
....Quezon,Tomato,2010 June,18.08,2010,June,2010-06-01,11.68,54.79452054794519,9.771666666666667,4.483424658301582,1.8531221034236598,True
....Quezon,Tomato,2010 July,24.54,2010,July,2010-07-01,18.08,35.73008849557523,11.881428571428572,6.921602484423745,1.8288498157844313,True
....Quezon,Tomato,2010 August,31.27,2010,August,2010-08-01,24.54,27.424612876935615,14.305,9.38371385509414,1.8079195787486855,False
....Quezon,Tomato,2010 September,11.21,2010,September,2010-09-01,31.27,-64.15094339622641,13.961111111111112,8.83808017111811,-0.31127926629376423,False
....Quezon,Tomato,2010 October,12.46,2010,October,2010-10-01,11.21,11.150758251561104,13.811000000000002,8.346132104820239,-0.16187138940920215,False
....Quezon,Tomato,2010 November,22.82,2010,November,2010-11-01,12.46,83.14606741573033,14.63,8.370812385903772,0.9783996609208139,True
....Quezon,Tomato,2010 December,22.22,2010,December,2010-12-01,22.82,-2.629272567922881,15.262500000000001,8.27654091667857,0.8406289620316513,False
....Quezon,Tomato,2011 January,24.97,2011,January,2011-01-01,22.22,12.376237623762378,16.674166666666668,8.374882857615852,0.9905611188088875,False
....Quezon,Tomato,2011 February,16.39,2011,February,2011-02-01,24.97,-34.3612334801762,17.5025,7.739149736008706,-0.14374964149146283,False
....Quezon,Tomato,2011 March,5.68,2011,March,2011-03-01,16.39,-65.34472239170226,17.4175,7.873024283185994,-1.4908502219492916,False
